1.784512	2.167647	di
3.417150	3.793382	di
5.001465	5.322470	di
6.516747	6.837752	di
8.128676	8.473842	di
9.747507	10.089222	di
11.338726	11.676989	di
12.981719	13.299273	di
14.562583	14.904298	di
16.253899	16.585260	di
17.855473	18.183381	di
19.874698	20.181896	di
21.548757	21.883568	di
23.260783	23.595595	di
25.176458	25.500915	di
27.299234	27.654755	di
28.911162	29.252877	di
30.512735	30.840644	di
32.635511	32.963419	di
34.499411	34.823867	di
36.311536	36.649799	di
38.068434	38.392891	di
39.880559	40.187758	di
41.661620	41.986076	di
43.011221	43.349485	di
44.916541	45.234095	di
46.725215	47.049672	di
48.502823	48.813473	di
50.245915	50.549662	di
52.175397	52.486047	di
53.908134	54.211880	di
55.692646	56.048167	di
57.083667	57.411576	di
59.330703	59.648256	di
60.970244	61.301604	di
62.613238	62.937694	di
64.425363	64.780885	di
66.268553	66.603365	di
68.108291	68.429296	di
70.013612	70.331165	di
72.402165	72.730073	di
74.694072	75.008174	di
75.860735	76.188644	di
78.042189	78.383904	di
79.875024	80.199481	di
81.783796	82.108252	di
83.937636	84.255189	di
84.482902	85.670023	sil
85.815343	86.136348	di
87.727566	88.038216	di
89.180718	89.512078	di
90.892745	91.258621	di
92.107731	92.428737	di
94.962260	95.290168	di
95.413696	96.110295	sil
96.318765	96.629415	di
96.937506	98.533878	sil
99.011065	99.328619	di
99.410431	100.713651	sil
100.774867	101.088969	di
101.195465	102.664127	sil
102.838964	103.156517	di
103.352018	104.396916	sil
104.633831	104.944481	di
106.456311	106.780768	di
106.919184	108.054059	sil
108.302953	108.623958	di
110.249693	110.570698	di
110.846259	111.870839	sil
112.179175	112.503631	di
114.063785	114.370983	di
114.642721	115.911111	sil
116.459683	116.764444	di
118.920998	119.225760	di
119.333152	119.925261	sil
119.989116	120.317098	di
121.965714	122.273379	di
122.865488	123.951020	sil
124.029388	125.135238	sil
125.245533	125.553197	di
126.328163	126.632925	di
128.113197	128.423764	di
128.624036	129.889524	sil
130.081088	130.406168	di
131.941587	132.255057	di
132.435011	134.095238	sil
134.382585	134.687347	di
136.179229	136.478186	di
136.719093	139.331338	sil
139.882812	140.196281	di
140.364626	142.312200	sil
142.698231	143.037823	di
145.211791	145.542676	di
145.661678	146.779138	sil
147.017143	147.319002	di
148.874739	149.170794	di
150.645261	150.947120	di
152.415782	152.732154	di
154.305306	154.592653	di
154.723265	156.104853	sil
156.160000	156.456054	di
157.953741	158.264308	di
160.484717	160.772063	di
162.484535	162.751565	di
162.815420	164.327619	sil
164.376961	164.667211	di
164.899410	166.318730	sil
166.405805	166.693152	di
