0.652365	0.997532	phai
2.388554	2.775140	phai
3.959062	4.300777	phai
6.382132	6.710040	phai
8.038932	8.408261	phai
9.740604	10.127191	phai
11.828862	12.177481	phai
13.623729	14.096608	phai
15.663664	16.060606	phai
17.544823	17.914151	phai
19.353496	19.736631	phai
21.124201	21.552208	phai
22.939778	23.374688	phai
24.662160	25.024585	phai
26.243024	26.698644	phai
27.989567	28.424477	phai
29.653270	30.122697	phai
31.427427	31.889951	phai
33.263714	33.671011	phai
35.068936	35.496942	phai
37.433328	37.868238	phai
39.338648	39.735589	phai
41.243968	41.630555	phai
42.897316	43.387453	phai
44.747410	45.182320	phai
46.583697	47.004800	phai
48.437242	48.951540	phai
50.242464	50.684277	phai
51.964845	52.423917	phai
53.825294	54.249849	phai
55.558031	56.003296	phai
57.456447	57.818872	phai
59.430801	59.803581	phai
61.412058	61.812451	phai
63.400218	63.800611	phai
65.119148	65.595478	phai
67.079695	67.476636	phai
69.012628	69.388860	phai
70.821302	71.232050	phai
72.730073	73.068337	phai
74.645749	74.994367	phai
76.637360	77.037754	phai
78.704909	79.043172	phai
80.610229	80.965751	phai
82.522452	82.857264	phai
84.410514	84.869586	phai
86.398674	86.757648	phai
88.248768	88.621548	phai
90.102313	90.423318	phai
91.893728	92.249250	phai
93.685143	94.144215	phai
95.645690	96.049535	phai
97.588979	97.985920	phai
99.480492	99.870530	phai
101.313327	101.730979	phai
103.135807	103.556911	phai
104.854737	105.289647	phai
106.697928	107.091418	phai
108.589441	108.965673	phai
110.329081	110.781249	phai
112.117045	112.476018	phai
114.450371	114.778280	phai
116.269400	116.597308	phai
118.129848	118.471563	phai
119.900553	120.276785	phai
121.729937	122.088910	phai
123.580030	123.907939	phai
125.447382	125.840872	phai
127.345799	127.684062	phai
129.554866	129.931097	phai
131.315216	131.674189	phai
132.937499	133.341344	phai
134.628816	135.008500	phai
