0.000000	0.220967	sil
0.226526	0.610092	thang
0.617041	0.932510	sil
0.942238	1.349430	thang
1.356379	1.735775	sil
1.745504	2.141577	thang
2.154085	2.490400	sil
2.500128	2.905930	thang
2.915658	3.210281	sil
3.218620	3.611914	thang
3.618862	3.963516	sil
3.974634	4.373487	thang
4.380436	4.718141	sil
4.726479	5.119773	thang
5.129501	5.375484	sil
5.386602	5.818808	thang
5.829926	6.156513	sil
6.167631	6.556756	thang
6.574823	6.972286	sil
6.980624	7.369749	thang
7.376698	7.732469	sil
7.744977	8.122984	thang
8.132712	8.524617	sil
8.539904	8.919301	thang
8.935977	9.337610	sil
9.347338	9.737853	thang
9.748971	10.089455	sil
10.101963	10.493867	thang
10.503595	10.841300	sil
10.848249	11.252661	thang
11.259610	11.541725	sil
11.559792	11.932240	thang
11.953086	12.169884	sil
12.182392	12.567347	thang
12.577076	12.998164	sil
13.005113	13.392848	thang
13.401187	13.726384	sil
13.733333	14.109950	thang
14.121068	14.415691	sil
14.422640	14.811765	thang
14.820103	15.146690	sil
15.156418	15.534426	thang
15.541374	15.798475	sil
15.809593	16.195938	thang
16.201497	16.554489	sil
16.569776	16.936665	thang
16.947783	17.224340	sil
17.235458	17.617634	thang
17.627362	17.890021	sil
17.901139	18.302772	thang
18.312500	18.594616	sil
18.608513	18.987910	thang
18.997638	19.228095	sil
