1.296436	1.686247	thang
3.226162	3.615973	thang
4.967677	5.328494	thang
6.755654	7.168016	thang
8.601619	9.113851	thang
10.534568	11.059685	thang
12.477180	12.928202	thang
14.477782	14.922360	thang
16.484826	16.951956	thang
18.578854	19.033096	thang
20.502137	20.843625	thang
22.325551	22.770130	thang
24.248835	24.680527	thang
26.226885	26.655355	thang
28.356350	28.778377	thang
30.373059	30.856296	thang
32.596904	33.011971	thang
34.061330	34.407466	thang
35.611254	35.950603	thang
36.897386	37.318178	thang
38.651819	38.977593	thang
40.277299	40.667550	thang
41.800975	42.194619	thang
43.355192	43.735262	thang
44.542912	44.960311	thang
46.439872	46.830123	thang
48.221452	48.570982	thang
49.945344	50.301660	thang
51.828729	52.191832	thang
53.328651	53.729082	thang
54.750522	55.133986	thang
56.060408	56.487987	thang
57.370294	57.784299	thang
58.839674	59.263860	thang
60.146166	60.543204	thang
61.866664	62.280670	thang
63.451423	63.841674	thang
65.229610	65.589320	thang
67.146930	67.489673	thang
68.782591	69.111759	thang
70.703305	71.083375	thang
71.789221	72.186259	thang
72.980335	73.394340	thang
74.232532	74.622783	thang
75.321841	75.729059	thang
76.638514	77.032158	thang
77.934826	78.352225	thang
79.187023	79.550126	thang
80.992358	81.355461	thang
82.214013	82.556756	thang
