1.091571	1.463090	lui
2.859190	3.288759	lui
4.614966	5.038730	lui
6.359365	6.786032	lui
8.124082	8.556553	lui
10.440272	10.797279	lui
12.155646	12.538776	lui
13.972608	14.367347	lui
15.751837	16.181406	lui
17.586213	17.986757	lui
19.655692	20.079456	lui
21.342041	21.786122	lui
23.163633	23.612721	lui
25.236808	25.705422	lui
27.157636	27.579877	lui
28.892972	29.332297	lui
30.628308	31.055430	lui
32.427101	32.844461	lui
34.794578	35.165564	lui
36.632422	37.047341	lui
38.760710	39.180510	lui
40.681539	41.062288	lui
42.685351	43.044134	lui
44.562247	44.945437	lui
46.763756	47.120098	lui
48.816382	49.199572	lui
50.561481	50.903178	lui
52.233358	52.623870	lui
54.261577	54.620360	lui
56.143355	56.531426	lui
58.249676	58.647510	lui
59.945961	60.331591	lui
61.727670	62.047401	lui
63.431276	63.736364	lui
65.159290	65.496106	lui
66.931236	67.270493	lui
68.703182	69.113219	lui
70.431196	70.833911	lui
72.115277	72.481381	lui
73.799358	74.170344	lui
75.476116	75.886154	lui
77.157757	77.572675	lui
78.924821	79.317774	lui
80.965244	81.358196	lui
82.646884	83.027633	lui
84.389542	84.775172	lui
86.210302	86.608136	lui
89.134257	89.490599	lui
90.847627	91.255223	lui
92.634217	93.014966	lui
94.284128	94.677080	lui
96.048752	96.424619	lui
98.343007	98.753044	lui
100.034410	100.471295	lui
101.772187	102.165139	lui
103.517285	103.885830	lui
106.145916	106.533987	lui
107.883692	108.276644	lui
109.645876	110.007099	lui
111.246973	111.615518	lui
112.913969	113.353294	lui
114.666389	115.052020	lui
116.291894	116.640913	lui
118.034551	118.405537	lui
119.711310	120.092059	lui
121.412476	121.766377	lui
123.601781	123.972767	lui
125.224845	125.603153	lui
126.769806	127.177403	lui
128.409955	128.744330	lui
129.925628	130.303936	lui
131.690252	132.036831	lui
133.293790	133.645250	lui
135.053532	135.439162	lui
137.101277	137.506433	lui
