0.000000	0.362425	sil
0.374506	0.795609	lui
0.811142	1.090727	sil
1.107985	1.527363	lui
1.556702	1.920853	sil
1.938111	2.374747	lui
2.383376	3.115129	sil
3.134114	3.556943	lui
3.569024	3.948707	sil
3.957336	4.366359	lui
4.380165	4.759849	sil
4.768478	5.177500	lui
5.193033	5.772913	sil
5.788445	6.180210	lui
6.211275	6.604765	sil
6.618571	7.006884	lui
7.017239	7.659249	sil
7.666152	8.037206	lui
8.059642	8.387551	sil
8.406535	8.903575	lui
8.920833	9.431680	sil
9.442035	9.814815	lui
9.830347	10.284242	sil
10.301500	10.698442	lui
10.717426	11.200659	sil
11.228272	11.733942	lui
11.747748	12.098093	sil
12.104996	12.588229	lui
12.602036	12.883347	sil
12.895428	13.375209	lui
13.389016	13.815297	sil
13.823926	14.315789	lui
14.329595	14.685117	sil
14.695472	15.173528	lui
15.185609	15.567018	sil
15.580824	16.046799	lui
16.070961	16.464451	sil
16.474806	16.887280	lui
16.899361	17.317013	sil
17.327368	17.760552	lui
17.788165	18.109170	sil
18.126429	18.540629	lui
18.557887	18.828843	sil
18.837472	19.217156	lui
19.236140	19.482934	sil
19.495015	19.869521	lui
19.891956	20.078346	sil
20.088701	20.514982	lui
20.525337	20.915376	sil
20.936086	21.346834	lui
21.395157	21.830067	sil
21.855955	22.278784	lui
22.294317	22.872471	sil
22.894907	23.407479	lui
23.423012	23.964923	sil
23.977004	24.463689	lui
24.472318	24.641315	sil
