0.000000	1.422400	sil
1.476129	1.939959	lui
2.048887	3.096971	sil
3.159384	3.653139	lui
3.802261	4.810943	sil
4.885179	5.386415	lui
5.484712	6.434292	sil
6.516066	7.114557	lui
7.214445	8.211307	sil
8.266651	8.812774	lui
8.889016	10.067126	sil
10.129453	10.683057	lui
10.784236	11.781098	sil
11.835151	12.418679	lui
12.470627	13.506891	sil
13.593217	14.169264	lui
14.227941	15.295727	sil
15.381208	15.904887	lui
15.961615	17.025460	sil
17.131793	17.610585	lui
17.671647	18.719731	sil
18.770161	19.331245	lui
19.436842	20.402182	sil
20.498302	21.021981	lui
21.079891	22.068873	sil
22.121708	22.667830	lui
22.766282	23.743444	sil
23.834887	24.351085	lui
24.425092	25.351032	sil
25.480736	25.989453	lui
26.079962	27.057124	sil
27.193915	27.762481	lui
27.856977	28.909002	sil
29.026793	29.617802	lui
29.720676	30.859384	sil
30.941962	31.555415	lui
31.635597	32.872809	sil
32.976830	33.567840	lui
33.660843	34.685286	sil
34.892000	35.490491	lui
35.574798	36.707189	sil
36.799689	37.368255	lui
37.473854	38.549658	sil
38.617604	39.283425	lui
39.378151	40.373580	sil
40.472925	40.989123	lui
41.084600	42.160404	sil
42.238472	42.844444	lui
42.957983	44.577873	sil
44.692283	45.290774	lui
45.394000	46.525450	sil
46.652340	47.348085	lui
47.502330	48.621414	sil
48.702170	49.293180	lui
49.418993	50.476249	sil
50.594897	51.141019	lui
51.280011	52.287805	sil
52.412812	52.936491	lui
53.035921	54.192102	sil
54.253170	54.836698	lui
54.952584	55.768712	sil
55.861614	56.362849	lui
56.479732	57.543171	sil
57.604717	58.225651	lui
58.266557	59.181609	sil
59.205680	59.759283	lui
59.806070	60.962250	sil
61.001151	61.464982	lui
61.531067	62.817086	sil
62.878916	63.350227	lui
63.398267	64.288588	sil
64.352699	64.831491	lui
64.888318	65.698263	sil
65.833963	66.230463	lui
66.285628	67.491270	sil
67.532180	67.996010	lui
68.109549	69.216267	sil
69.320170	69.739114	lui
69.877825	70.978361	sil
71.063274	71.571991	lui
71.707929	72.585884	sil
72.686680	73.180434	lui
73.296905	74.916794	sil
74.998350	75.462180	lui
75.572169	76.759264	sil
76.928482	77.646670	lui
77.717595	78.960335	sil
79.030680	79.629170	lui
79.770280	81.872426	sil
82.082982	82.786208	lui
82.898768	83.683982	sil
83.833567	84.461982	lui
84.555754	85.835591	sil
85.928284	86.414557	lui
86.571342	87.504942	sil
87.604057	88.494312	lui
88.692037	90.115283	sil
