1.685079	2.149086	re
3.589951	4.053958	re
5.482612	5.946619	re
7.179902	7.729384	re
8.987088	9.597623	re
10.904170	11.514706	re
12.906728	13.431789	re
14.811600	15.324450	re
16.643207	17.119425	re
18.328286	18.865558	re
19.952311	20.599479	re
21.686233	22.211294	re
23.468998	23.994059	re
25.263973	25.801245	re
27.193266	27.718327	re
28.658552	29.195824	re
30.331421	30.941957	re
32.272925	32.785775	re
35.240129	35.814033	re
36.998472	37.633429	re
38.903344	39.513880	re
40.734951	41.369909	re
42.542138	43.152673	re
44.324902	44.911017	re
46.193142	46.693781	re
48.061382	48.574232	re
49.758671	50.283732	re
51.517014	52.029865	re
53.165461	53.763786	re
54.826119	55.326758	re
56.389090	56.999626	re
58.147434	58.611441	re
59.795880	60.345363	re
61.432116	62.079284	re
62.909613	63.581203	re
64.606903	65.070910	re
66.206507	66.719357	re
67.818321	68.355593	re
69.283607	69.906354	re
70.907633	71.457115	re
72.482815	73.032298	re
74.241158	74.802851	re
75.975080	76.512352	re
77.818899	78.441645	re
79.455135	79.992406	re
81.115792	81.714117	re
82.800871	83.386985	re
84.424896	85.011011	re
86.207661	86.720511	re
87.953794	88.515486	re
89.626662	90.237198	re
91.201844	91.885644	re
92.935766	93.656198	re
94.706320	95.280224	re
96.586770	97.246149	re
98.357324	98.894596	re
99.944717	100.518621	re
101.532111	102.191489	re
103.204979	103.852147	re
104.914479	105.476172	re
106.587347	107.149040	re
108.174741	108.699801	re
